Year,City,House price mean
2016,Hilmar,286452.8
2016,Hinkley,131217.2
2016,Hollister,526129.1
2016,Holtville,200706.3
2016,Homeland,232517.5
2016,Homewood,693270.6
2016,Hornbrook,120500.8
2016,Hughson,315642
2016,Huntington Beach,695006.4
2016,Huntington Park,327854.1
2016,Huron,137754
2016,Idyllwild,243262
2016,Imperial,208089.2
2016,Imperial Beach,483887.2
2016,Indian Wells,720567.8
2016,Indio,271769.2
2016,Inglewood,357999.9
2016,Inverness,1018407.5
2016,Inyokern,160994.7
2016,Ione,282879
2016,Irvine,772520
2016,Irwindale,368261.5
2016,Isla Vista,881101.7
2016,Isleton,263593.3
2016,Ivanhoe,100105.1
2016,Jackson,295410.4
2016,Jacumba,158744
2016,Jamul,597799
2016,Janesville,203975.2
2016,Jenner,677860.3
2016,Joshua Tree,121743.8
2016,Julian,335872.3
2016,Jurupa Valley,341423.1
2016,Keene,388424.1
2016,Kelseyville,235392.1
2016,Kennedy,149588.6
2016,Kentfield,1944324.2
2016,Kenwood,949717.2
2016,Kerman,220534.2
2016,Kernville,213757
2016,Keyes,204286.2
2016,King City,263958.2
2016,Kings Beach,474992.4
2016,Kingsburg,267584.7
2016,Kirkwood,418926
2016,Klamath River,161064.6
2016,La Canada Flintridge,1308422.4
2016,La Crescenta-Montrose,723378
2016,La Grange,237266.3
2016,La Habra,465479.3
2016,La Habra Heights,796540.7
2016,La Honda,758475.5
2016,La Mesa,500758
2016,La Mirada,484808.7
2016,La Palma,598898.7
2016,La Puente,359079.7
2016,La Quinta,407219.7
2016,La Riviera,266171.1
2016,La Verne,544859.4
2016,Ladera Heights,762350
2016,Ladera Ranch,722403.6
2016,Lafayette,1304812.8
2016,Laguna Beach,1552534
2016,Laguna Hills,616774.6
2016,Laguna Niguel,708963.2
2016,Lagunitas,696599
2016,Lake Arrowhead,295362
2016,Lake Elsinore,303015.3
2016,Lake Forest,605815.3
2016,Lake Hughes,212844.9
2016,Lake Isabella,122377.4
2016,Lakeport,244710.7
2016,Lakeside,459897.9
2016,Lakewood,478191
2016,Lamont,111124.8
2016,Lancaster,217240.1
2016,Landers,75530.2
2016,Larkspur,1440912.6
2016,Lathrop,360667.6
2016,Laton,204159.6
2016,Lawndale,412813.6
2016,Le Grand,158216.4
2016,Lebec,203434.9
2016,Lemon Grove,402876.4
2016,Lemoore,214899.1
2016,Lewiston,221811.5
2016,Lexington Hills,834685.2
2016,Lincoln,413214.6
2016,Lincoln Village,234495.2
2016,Linden,426033.4
2016,Lindsay,149892.2
2016,Littlerock,205795.5
2016,Live Oak,195403.5
2016,Livermore,724879.9
2016,Livingston,220618.2
2016,Llano,190744.9
2016,Lockeford,300931.9
2016,Lodi,307460.9
2016,Loma Linda,334212.7
2016,Lomita,524448.5
2016,Lompoc,309646.2
2016,Long Beach,459342.3
2016,Loomis,520095.7
2016,Los Alamitos,810738.5
2016,Los Alamos,508097.9
2016,Los Altos,2678917.3
2016,Los Altos Hills,3888328.7
2016,Los Angeles,537771
2016,Los Banos,251063.4
2016,Los Gatos,1489173.3
2016,Los Olivos,931697.8
2016,Los Osos,487179.3
2016,Lotus,426763.9
2016,Lower Lake,268557.2
2016,Loyalton,131426.2
2016,Lucerne,144339.7
2016,Lucerne Valley,106071.4
2016,Lynwood,334872.1
2016,Lytle Creek,173499.3
2016,Macdoel,77083.4
2016,Madera,201805.2
2016,Magalia,193337.3
2016,Malibu,1496487
2016,Mammoth Lakes,384123.2
2016,Manhattan Beach,1698085
2016,Manteca,345582.7
2016,Maricopa,95894.1
2016,Marina,507727.7
2016,Mariposa,253754.5
2016,Markleeville,329093.7
2016,Martinez,528262.6
2016,Marysville,202784.3
2016,Mather,332582.7
2016,Maywood,325918.9
2016,Mc Farland,156001.5
2016,McArthur,186286.3
2016,McCloud,167250.1
2016,McKinleyville,348129.8
2016,Meadow Vista,438181.9
2016,Mecca,129736.7
2016,Mendocino,730213.6
2016,Mendota,150549.8
2016,Menifee,308290.1
2016,Menlo Park,2056627.4
2016,Mentone,237029.6
2016,Merced,197320.7
2016,Meridian,243837
2016,Middletown,212891.8
2016,Milford,188713.7
2016,Mill Valley,1414640.2
2016,Millbrae,1404238.4
2016,Milpitas,833131.3
2016,Miramonte,180747.1
2016,Mission Viejo,625712.2
2016,Modesto,238019.4
2016,Mojave,84707
2016,Mokelumne Hill,209603.3
2016,Monrovia,595639.6
2016,Montague,145300.3
2016,Montara,941591.8
2016,Montclair,331618.9
2016,Monte Rio,435938.7
2016,Monte Sereno,2536947.9
2016,Montebello,445785
2016,Montecito,2900926.9
2016,Monterey,699554.7
2016,Monterey Park,533120.4
2016,Moorpark,609173.2
2016,Morada,437978.2
2016,Moreno Valley,275348.3
2016,Morgan Hill,801118.4
2016,Morongo Valley,128525
2016,Morro Bay,570022.8
2016,Moss Beach,997259.2
2016,Moss Landing,522740.6
2016,Mount Shasta,267096
2016,Mountain Center,298832.9
2016,Mountain Ranch,257253.6
2016,Mountain View,1342019.5
2016,Murphys,321633.2
2016,Murrieta,376108.7
2016,Muscoy,167568.7
2016,Napa,604852.5
2016,National City,365773.4
2016,Needles,80971.6
2016,Nevada City,394049.2
2016,Newark,730053.2
2016,Newberry Springs,109733.1
2016,Newcastle,538611.1
2016,Newman,228078.7
2016,Newport Beach,1658948.8
2016,Nicasio,1206629.2
2016,Nice,143615.4
2016,Nicolaus,332180.9
2016,Nipomo,534617.5
2016,Norco,467998.3
2016,North Fork,232997.5
2016,North San Juan,255855.7
2016,North Tustin,853643.9
2016,Norwalk,385334.1
2016,Novato,739656
2016,Nuevo,287491
2016,Oak Park,717031.6
2016,Oak View,527388.7
2016,Oakdale,329527.5
2016,Oakhurst,238432.1
2016,Oakland,607449.7
2016,Oakley,408831.9
2016,Occidental,736954.5
2016,Oceano,357785.4
2016,Oceanside,455990.6
2016,Oildale,135451.3
2016,Ojai,664661.8
2016,Olivehurst,218837.2
2016,Ontario,339877.4
2016,Onyx,134507.4
2016,Orange,594059.1
2016,Orange Cove,138932
2016,Orangevale,341630.9
2016,Oregon House,252900.9
2016,Orland,217263.5
2016,Orosi,142927.3
2016,Oroville,183191
2016,Oxnard,451657.5
2016,Pacific Grove,821227.8
2016,Pacifica,872398.7
2016,Palermo,148763.9
2016,Palm Desert,319506.7
2016,Palm Springs,324134.7
2016,Palmdale,245849.3
2016,Palo Alto,2547084.4
2016,Palomar Mountain,244437.4
2016,Palos Verdes Estates,1624661.2
2016,Paradise,453622.4
2016,Paramount,310400.4
2016,Parlier,151830.6
2016,Pasadena,663805.8
2016,Paso Robles,429878
2016,Patterson,282995.3
2016,Pauma Valley,485602
2016,Pearblossom,199576.7
2016,Penn Valley,337607.4
2016,Penngrove,848420.2
2016,Penryn,537646.7
2016,Perris,266168
2016,Pescadero,898399
2016,Petaluma,618446.7
2016,Phelan,213776.1
2016,Pico Rivera,379103.8
2016,Piedmont,1865257.2
2016,Pilot Hill,436128
2016,Pine Grove,278570
2016,Pine Mountain Club,203292.9
2016,Pinon Hills,212621.1
2016,Pioneer,214190.7
2016,Pismo Beach,735708.5
2016,Pittsburg,351922.9
2016,Pixley,121693.6
2016,Placentia,577741
2016,Placerville,359251.4
2016,Planada,112343.4
2016,Pleasant Hill,670017.6
2016,Pleasanton,1003620.7
2016,Plumas Eureka,236269
2016,Plymouth,384131.7
2016,Point Reyes Station,988379.3
2016,Pollock Pines,263923.3
2016,Pomona,338994.2
2016,Port Hueneme,347078.7
2016,Porterville,163917.7
2016,Portola,153189.4
2016,Portola Valley,3160310.7
2016,Potrero,309395.5
2016,Potter Valley,397151.4
2016,Poway,655217.9
2016,Prather,327934.8
2016,Quincy,213828.4
2016,Ramona,477174.1
2016,Ranchita,328575.1
2016,Rancho Cordova,312658.6
2016,Rancho Cucamonga,444426
2016,Rancho Mirage,457987.5
2016,Rancho Palos Verdes,1015425.6
2016,Rancho Santa Fe,2303720.3
2016,Rancho Santa Margarita,549676
2016,Raymond,267882.3
2016,Redding,237594.4
2016,Redlands,342811.4
2016,Redondo Beach,828417.6
2016,Redwood City,1256163.7
2016,Redwood Valley,469014.4
2016,Reedley,203031.7
2016,Rescue,500082
2016,Rialto,276354.9
2016,Richmond,413667.4
2016,Ridgecrest,163758.4
2016,Rio Dell,228076.9
2016,Rio Linda,250873.9
2016,Rio Oso,374180.1
2016,Rio Vista,324964.6
2016,Ripon,396963.9
2016,Riverbank,268350.6
2016,Riverdale,170125
2016,Riverside,343989.8
2016,Rocklin,428616.5
2016,Rohnert Park,471464.5
2016,Rolling Hills,1828150.6
2016,Rolling Hills Estates,1136839.7
2016,Rosamond,185547.4
2016,Rosemead,502941.4
2016,Rosemont,259063.3
2016,Roseville,402288.3
2016,Ross,2749924.4
2016,Rough and Ready,374936.5
2016,Rowland Heights,579092.6
2016,Running Springs,162510.1
2016,Sacramento,275734.1
2016,Saint Helena,1296618.1
2016,Salida,272682.9
2016,Salinas,408174
2016,San Andreas,200545.8
2016,San Anselmo,1104200.9
2016,San Bernardino,210678.7
2016,San Bruno,828418.3
2016,San Carlos,1621401.2
2016,San Clemente,799581.7
2016,San Diego,548150
2016,San Dimas,526689.9
2016,San Fernando,358360.7
2016,San Francisco,1151329.7
2016,San Gabriel,647189
2016,San Geronimo,830364.6
2016,San Jacinto,229438.5
2016,San Joaquin,129049.3
2016,San Jose,783150.1
2016,San Juan Bautista,625242.5
2016,San Juan Capistrano,663109.6
2016,San Leandro,555016.5
2016,San Lorenzo,529659.7
2016,San Luis Obispo,644493.9
2016,San Marcos,541475.9
2016,San Marino,1946794.8
2016,San Martin,937098.4
2016,San Mateo,1158574.3
2016,San Miguel,338721
2016,San Pablo,357820.4
2016,San Rafael,865809.9
2016,San Ramon,937805.4
2016,Sanger,208466.2
2016,Santa Ana,419916
2016,Santa Barbara,1047451.4
2016,Santa Clara,951947.3
2016,Santa Clarita,474570.2
2016,Santa Cruz,850458.8
2016,Santa Fe Springs,397001.8
2016,Santa Maria,346465.5
2016,Santa Monica,1135815.4
2016,Santa Paula,406934.3
2016,Santa Rosa,508950.3
2016,Santa Ynez,1057963.7
2016,Santa Ysabel,500991.8
2016,Santee,438440.2
2016,Saratoga,2204754.9
2016,Sausalito,1187370.6
2016,Scotts Valley,844729.9
2016,Seal Beach,476883.6
2016,Seaside,450490.6
2016,Sebastopol,777711.6
2016,Selma,186572.3
2016,Shafter,193970.4
2016,Shaver Lake,376222.7
2016,Sheridan,286020.7
2016,Shingle Springs,411922.3
2016,Sierra City,199314.5
2016,Sierra Madre,827272.1
2016,Sierraville,239859.3
2016,Signal Hill,431084
2016,Silverado,551464.2
2016,Simi Valley,530266.1
2016,Sloughhouse,446297.8
2016,Smartsville,308138.3
2016,Smith River,251185.3
2016,Snelling,257046.4
2016,Soda Springs,447302.1
2016,Solana Beach,1174586.8
2016,Soledad,327275.2
2016,Solvang,734639.8
2016,Somerset,319167.2
2016,Somis,912291.9
2016,Sonoma,711603.3
2016,Soquel,843945.8
2016,South El Monte,383200.7
2016,South Gate,355069
2016,South Lake Tahoe,397060.6
2016,South Pasadena,931976.6
2016,South San Francisco,830766.8
2016,Spring Valley,420278.6
2016,Springville,240114.6
2016,Squaw Valley,197709.2
2016,Stanford,2055566.8
2016,Stanton,387784.6
2016,Stevinson,313267.9
2016,Stinson Beach,2093904.6
2016,Stirling City,87254.3
2016,Stockton,229484.5
2016,Strathmore,129101.6
2016,Sugarloaf,140705.6
2016,Suisun City,327128
2016,Summerland,1579623.8
2016,Sunnyvale,1233564
2016,Sunol,1141553.5
2016,Susanville,149359.6
2016,Sutter,216764
2016,Sutter Creek,312444.7
2016,Taft,112209
2016,Taft Mosswood,162204.5
2016,Tahoe City,647923.1
2016,Tahoe Vista,448393.8
2016,Tahoma,541984.7
2016,Tehachapi,235250.5
2016,Temecula,416666.1
2016,Temple City,690235.6
2016,Templeton,534833.8
2016,Terra Bella,186778.8
2016,The Sea Ranch,807603.1
2016,Thermal,127830.3
2016,Thousand Oaks,665592.9
2016,Thousand Palms,181167.8
2016,Three Rivers,288116.5
2016,Tiburon,2056715.7
2016,Tollhouse,254302.4
2016,Tomales,796304.4
2016,Topanga,832758.7
2016,Torrance,679791.5
2016,Tracy,440691.4
2016,Tranquillity,142211.4
2016,Trinidad,490828.8
2016,Trinity Center,230679.9
2016,Trona,31083.7
2016,Truckee,559687
2016,Tulare,178323.6
2016,Tulelake,80722
2016,Turlock,283021.4
2016,Tustin,593230
2016,Twentynine Palms,103554.2
2016,Twin Bridges,261416.2
2016,Ukiah,373441.7
2016,Union City,720078.5
2016,Upland,465432.2
2016,Upper Lake,246166.6
2016,Vacaville,392921.6
2016,Valinda,390470.5
2016,Vallejo,321328.2
2016,Valley Center,552840.9
2016,Valley Springs,280572.5
2016,Ventura,536247
2016,Victorville,200015.2
2016,View Park-Windsor Hills,595286.9
2016,Villa Park,1111688.8
2016,Visalia,209425.2
2016,Vista,470630.7
2016,Volcano,275056.8
2016,Walnut,751350.8
2016,Walnut Creek,739953
2016,Walnut Grove,372054.4
2016,Warner Springs,338452.2
2016,Wasco,162456.8
2016,Waterford,225485.9
2016,Watsonville,528939.5
2016,Weaverville,215873.3
2016,Weed,166391.4
2016,Weldon,112187.3
2016,West Athens,343924.5
2016,West Carson,414672.5
2016,West Compton,345070.9
2016,West Covina,461027.6
2016,West Hollywood,742157.5
2016,West Point,170089.1
2016,West Puente Valley,371961.6
2016,West Sacramento,312032.8
2016,Westlake Village,891407
2016,Westminster,555137.6
2016,Westmont,315931.9
2016,Westwood,234636.6
2016,Wheatland,244871.7
2016,White Water,148214.1
2016,Whitethorn,326547.8
2016,Whittier,446811.5
2016,Wildomar,348321.3
2016,Williams,199125.7
2016,Willits,294216.1
2016,Willow Creek,283843.9
2016,Willowbrook,289581.5
2016,Willows,169934.7
2016,Wilseyville,178536.6
2016,Wilton,551048
2016,Winchester,374157.7
2016,Windsor,559353
2016,Winters,384266.4
2016,Winton,153301.6
2016,Wofford Heights,139256.9
2016,Woodacre,743120.1
2016,Woodbridge,349063.6
2016,Woodlake,154168.5
2016,Woodland,333474.8
2016,Woodside,2800533.9
2016,Wrightwood,248198.4
2016,Yermo,57059.6
2016,Yorba Linda,741431
2016,Yountville,864163.2
2016,Yreka,155553.3
2016,Yuba City,240476.2
2016,Yucaipa,306504.9
2016,Yucca Valley,141398.5
2017,Acampo,493062.7
2017,Acton,487450.7
2017,Adelanto,185452.3
2017,Agoura Hills,756611.8
2017,Agua Dulce,578898.9
2017,Aguanga,325757.4
2017,Ahwahnee,278435.4
2017,Alameda,933786.9
2017,Alamo,1600004.1
2017,Albany,905247.1
2017,Alhambra,573165
2017,Aliso Viejo,580292.9
2017,Alondra Park,525446.1
2017,Alpine,587300.7
2017,Alta,322016.8
2017,Altadena,722214.2
2017,Alturas,102318.8
2017,Amador City,328783.2
2017,American Canyon,505633.3
2017,Anaheim,548453.7
2017,Anderson,215048.3
2017,Angels Camp,316955.4
2017,Angelus Oaks,192031.5
2017,Angwin,795445.3
2017,Antioch,399189.3
2017,Anza,236056.5
2017,Apple Valley,233045.2
2017,Applegate,405939.9
2017,Aptos,895748.4
2017,Arbuckle,256582.1
2017,Arcadia,1016709.9
2017,Arcata,415223.1
2017,Arden-Arcade,337801.2
2017,Armona,144263.5
2017,Arnold,275316.8
2017,Aromas,686678.7
2017,Arroyo Grande,679372.2
2017,Artesia,480182.5
2017,Arvin,158978.1
2017,Atascadero,492170.7
2017,Atherton,5704451.1
2017,Atwater,234508.4
2017,Auberry,258521.2
2017,Auburn,428099.8
2017,August,154030.4
2017,Avalon,641250.4
2017,Avenal,129342.1
2017,Avila Beach,976035.8
2017,Avocado Heights,458778.3
2017,Azusa,422781.7
2017,Bakersfield,226356.7
2017,Baldwin Park,396275.5
2017,Ballico,504335.2
2017,Bangor,279082.4
2017,Banning,229196.6
2017,Barstow,120765.7
2017,Bass Lake,402944.9
2017,Bayside,557431.4
2017,Beaumont,309211.9
2017,Bell,373280.7
2017,Bell Canyon,1440509.7
2017,Bell Gardens,368477.4
2017,Bellflower,454715.7
2017,Belmont,1579205.2
2017,Belvedere,3503409.2
2017,Ben Lomond,699425.4
2017,Benicia,583843.2
2017,Berkeley,1136441.3
2017,Berry Creek,219970.5
2017,Bethel Island,478646
2017,Beverly Hills,2243686.3
2017,Bieber,113981.3
2017,Big Bear City,214555.2
2017,Big Bear Lake,334083.7
2017,Big Sur,1795623.4
2017,Biggs,195415.2
2017,Bloomington,283293.9
2017,Blythe,137227.8
2017,Bodega Bay,881760.2
2017,Bodfish,108758.9
2017,Bonita,629235.8
2017,Bonsall,630427.4
2017,Boron,62056
2017,Borrego Springs,229774.9
2017,Boulder Creek,592106.5
2017,Boulevard,275254.3
2017,Bradbury,1686415
2017,Bradley,437750
2017,Brawley,202705.7
2017,Brea,685842.4
2017,Brentwood,556428.6
2017,Bridgeport,272550.4
2017,Brisbane,928120.2
2017,Browns Valley,387219.5
2017,Brownsville,238446.1
2017,Buellton,565445.5
2017,Buena Park,544462.2
2017,Burbank,693183
2017,Burlingame,1955717.4
2017,Buttonwillow,115105.1
2017,Cabazon,145646.2
2017,Calabasas,1017396
2017,Calexico,214212.3
2017,Caliente,191180.9
2017,California City,121435.7
2017,Calimesa,326253.2
2017,Calipatria,143481.5
2017,Calistoga,859619.7
2017,Calpine,223504.3
2017,Camarillo,611130.1
2017,Cambria,631255.7
2017,Camino,365226.7
2017,Campbell,1039458.5
2017,Campo,285797.7
2017,Camptonville,255467.8
2017,Canyon Lake,402850.9
2017,Capitola,782371.4
2017,Carlotta,429523
2017,Carlsbad,807596.6
2017,Carmel Valley,919066.7
2017,Carmel-by-the-Sea,1319921
2017,Carmichael,366516.6
2017,Carnelian Bay,614284.9
2017,Carpinteria,863447.5
2017,Carson,454440.1
2017,Caruthers,209862.5
2017,Castaic,506647.3
2017,Castro Valley,779648.9
2017,Castroville,449391.1
2017,Cathedral City,253182
2017,Catheys Valley,369963.9
2017,Cayucos,854574.6
2017,Cazadero,479934.1
2017,Ceres,262048.4
2017,Cerritos,676667.2
2017,Chester,214871.9
2017,Chico,323394.2
2017,Chino,460508.7
2017,Chino Hills,605140.7
2017,Chowchilla,211196.6
2017,Chualar,478164.1
2017,Chula Vista,509799.7
2017,Citrus Heights,301015
2017,Claremont,624356.2
2017,Clarksburg,564160.5
2017,Clearlake,129744.8
2017,Clearlake Oaks,171602
2017,Clio,392622.1
2017,Clipper Mills,171584.1
2017,Cloverdale,489968.5
2017,Clovis,315051.2
2017,Coachella,228820
2017,Coalinga,170494
2017,Coarsegold,252416.1
2017,Cobb,230624
2017,Coleville,221203.2
2017,Colfax,362937.5
2017,Colma,869864.9
2017,Colton,254284.8
2017,Colusa,218963.1
2017,Commerce,392719.6
2017,Compton,331642.4
2017,Concord,533239.3
2017,Cool,383028.9
2017,Copperopolis,338595.1
2017,Corcoran,137516.3
2017,Corona,445944.1
2017,Coronado,1550099.1
2017,Corte Madera,1287005.9
2017,Costa Mesa,742341.1
2017,Cotati,545976.5
2017,Coto de Caza,1018649.4
2017,Cottonwood,236007.1
2017,Coulterville,226445.5
2017,Courtland,406068.8
2017,Covina,471608.4
2017,Crescent City,219289.8
2017,Crestline,192076.8
2017,Creston,715280.1
2017,Crows Landing,536015.7
2017,Cudahy,366235
2017,Culver City,787405.2
2017,Cupertino,1783052.6
2017,Cutler,138392.3
2017,Cypress,612730.3
2017,Daggett,74045.2
2017,Daly City,856842.8
2017,Dana Point,878130.8
2017,Danville,1186719.7
2017,Davis,631116.8
2017,Del Mar,2259783.3
2017,Del Monte Forest,1594892.1
2017,Del Rey,223648.6
2017,Del Rey Oaks,574264.9
2017,Delano,189159
2017,Delhi,229218.5
2017,Denair,347308.3
2017,Descanso,420836.5
2017,Desert Hot Springs,182471.4
2017,Diamond Bar,646618.5
2017,Diamond Springs,310003.2
2017,Dillon Beach,850181.5
2017,Dinuba,198732
2017,Discovery Bay,559717
2017,Dixon,409195
2017,Dobbins,288189.2
2017,Dorris,76423
2017,Dos Palos,185621.8
2017,Douglas City,286716
2017,Downey,522039
2017,Downieville,195757.3
2017,Doyle,110501.4
2017,Duarte,485995.8
2017,Dublin,938801.9
2017,Dunlap,258681.3
2017,Dunsmuir,139115.7
2017,Durham,411238.5
2017,Dutch Flat,252306.4
2017,Earp,152973.3
2017,East Los Angeles,381229.6
2017,East Palo Alto,810762.7
2017,Eastvale,540741.2
2017,Edwards,65219.2
2017,El Cajon,493438
2017,El Centro,212295.8
2017,El Dorado,422913.2
2017,El Dorado Hills,599598.1
2017,El Monte,453912.7
2017,El Segundo,962548.7
2017,Elk Grove,397682
2017,Elverta,320119.6
2017,Emerald Lake Hills,2021369.7
2017,Emeryville,519083.8
2017,Encinitas,1036099.4
2017,Escalon,379185.9
2017,Escondido,502939.7
2017,Esparto,293453.3
2017,Etna,186578
2017,Eureka,315049.8
2017,Exeter,222569.4
2017,Fair Oaks,414993.7
2017,Fairfax,925774.1
2017,Fairfield,413915.1
2017,Fallbrook,545957.7
2017,Farmersville,144743.3
2017,Fawnskin,270816.8
2017,Felton,593159.2
2017,Ferndale,463744
2017,Fiddletown,349045.1
2017,Fillmore,430936.5
2017,Firebaugh,176916.8
2017,Florence-Graham,309142.9
2017,Florin,240318.5
2017,Folsom,512467.2
2017,Fontana,360415.5
2017,Forbestown,207074.3
2017,Forest Falls,211856.1
2017,Forest Ranch,286951
2017,Foresthill,365588.9
2017,Forestville,483386.5
2017,Fort Bragg,433495
2017,Fort Jones,188004.6
2017,Fortuna,323913.2
2017,Foster City,1365253.2
2017,Fountain Valley,717351.4
2017,Fowler,269853.7
2017,Frazier Park,169588.6
2017,Freedom,471384
2017,Fremont,968366.9
2017,French Camp,296658.3
2017,Fresno,217917.6
2017,Friant,410022.4
2017,Fullerton,615354.9
2017,Fulton,682366.6
2017,Galt,346955.4
2017,Garberville,486775.7
2017,Garden Acres,184497.6
2017,Garden Grove,537281.6
2017,Garden Valley,348350.6
2017,Gardena,453243
2017,Georgetown,308277.2
2017,Geyserville,975043.6
2017,Gilroy,679416.7
2017,Glen Ellen,988655.6
2017,Glendale,683778.2
2017,Glendora,571438.5
2017,Goleta,801505.1
2017,Gonzales,364691.1
2017,Graeagle,254783.7
2017,Grand Terrace,331212.2
2017,Granite Bay,718251
2017,Grass Valley,376553.7
2017,Graton,608512.2
2017,Green Valley,259030.5
2017,Green Valley Lake,169932.3
2017,Greenfield,288560.3
2017,Greenville,168823.5
2017,Greenwood,370478.7
2017,Gridley,209079.1
2017,Grover Beach,483344.5
2017,Guadalupe,308842.3
2017,Gualala,490849.6
2017,Guerneville,427589.8
2017,Gustine,233966.2
2017,Hacienda Heights,560098
2017,Half Moon Bay,1102929.4
2017,Hamilton City,160931.7
2017,Hanford,216204.2
2017,Happy Camp,100857
2017,Hawaiian Gardens,329487.4
2017,Hawthorne,539481.6
2017,Hayfork,230833.7
2017,Hayward,590918.3
2017,Healdsburg,863901.8
2017,Heber,211286.5
2017,Helendale,206818.4
2017,Hemet,230729.1
2017,Herald,506065.6
2017,Herlong,72174.4
2017,Hermosa Beach,1386469.5
2017,Hesperia,236755.2
2017,Hickman,409148.8
2017,Hidden Hills,2453937
2017,Hidden Valley Lake,278900.3
2017,Highland,300495.1
2017,Hillsborough,3997646.6
2017,Hilmar,307024
2017,Hinkley,154119.3
2017,Hollister,557471
2017,Holtville,216391.5
2017,Homeland,254383.5
2017,Homewood,712487.6
2017,Hornbrook,132873.2
2017,Hughson,336925.6
2017,Huntington Beach,757085.5
2017,Huntington Park,366616
2017,Huron,152566
2017,Idyllwild,271799.9
2017,Imperial,222720.8
2017,Imperial Beach,546333.2
2017,Indian Wells,721715.8
2017,Indio,284629.1
2017,Inglewood,408433.6
2017,Inverness,1082915.3
2017,Inyokern,174050.2
2017,Ione,311500.6
2017,Irvine,828844.5
2017,Irwindale,434541.3
2017,Isla Vista,913441
2017,Isleton,281246.1
2017,Ivanhoe,117653.4
2017,Jackson,318665
2017,Jacumba,179965.3
2017,Jamul,633395.7
